,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword
90,Thu Jun 20 03:11:25 +0000 2024,2,terima kasih palang bus stop ko salo rebutan nunggu jaklingko nya sayang kondisi palang posisi miring nabrak,1803626684429771018,in,Jakarta,0,0,0,m1dn19h75un,Transjakarta
91,Thu Jun 20 03:09:52 +0000 2024,0,halo terkait layanan gratis transjakarta persyaratan layanan gratis transjakarta kategori kjp terima kasih,1803626293675888764,in,,0,1,0,Bagass9_,Transjakarta
92,Thu Jun 20 02:42:59 +0000 2024,0,jam layanan transjakarta bandara soekarno hatta diperpanjang transjakarta bandarasoekarnohatta tangerang,1803619527235870753,in,,0,0,0,sinpotv,Transjakarta
93,Thu Jun 20 02:30:50 +0000 2024,0,halte sunter kelapa gading jcc transit dimana,1803616467377856889,in,في سبيل الله,0,3,0,09_mftlm,Transjakarta
94,Thu Jun 20 02:29:04 +0000 2024,126,pagi telat bus berenti jalur transjakarta halte gelora karno kirain taunya,1803616023343669309,in,Jakarta Capital Region,7,9,11,irhamsyarif,Transjakarta
95,Thu Jun 20 02:08:17 +0000 2024,0,nangis banget busway tunggu busway perbantuan pls perbanyak d nya,1803610794367803652,in,"Jakarta, Indonesia",0,2,0,stupinity,Transjakarta
96,Thu Jun 20 01:59:02 +0000 2024,4,edukasi driver jak lingko gmn penumpang malesan jalan angkot nunjuk nyolot lg mbak jaklingko pinang ranti kp rambutan,1803608467082715491,in,"Jakarta, Indonesia",0,3,2,oviolvb,Transjakarta
97,Thu Jun 20 01:49:45 +0000 2024,0,halo nanya pinang ranti charoen pokphand ancol barat makasi,1803606129840366074,in,B25 MAT,0,3,0,BaronBram,Transjakarta
98,Thu Jun 20 01:21:05 +0000 2024,1,adakah kehilangan earbuds bus q berangkat jam an krl rawa buaya duri jam an duri sudirman jam an kamis jun,1803598915259998476,in,,0,0,0,dreamyexoxo,Transjakarta
99,Thu Jun 20 01:03:47 +0000 2024,0,halo c skrg cawang sentral bkn antrian masuk haltenya menit antri halte mohon dievaluasi cepat terima kasih,1803594564403601722,in,"Depok, Indonesia.",0,2,0,astritria,Transjakarta
100,Thu Jun 20 01:03:04 +0000 2024,0,tolong petugas halte senayan crowd control nya a jam an udah full penumpang dalem udah stop masukin orang petugas masukin sampe kegencet,1803594382534459646,in,Rollin,0,1,0,adinafayza,Transjakarta
101,Thu Jun 20 01:02:10 +0000 2024,0,d stasiun manggarai,1803594156352348496,in,"Tangerang, Banten",0,1,0,faizalaziz_id,Transjakarta
102,Thu Jun 20 00:54:42 +0000 2024,1,tabeakan bus tj halte gbk muter berhenti gbk,1803592275311951964,in,"Kota Bandung, Jawa Barat",0,1,0,KataIvan1,Transjakarta
103,Thu Jun 20 00:36:13 +0000 2024,0,pagi tj jalur bsd makasih,1803587626416357585,in,,0,1,0,rikitrongwag,Transjakarta
104,Thu Jun 20 00:35:15 +0000 2024,0,halte cawang sentral skrg antriannya gini jujur rugi krn udah berangkat sepagi terhambat halte menitan kemarin,1803587381599281614,in,,0,1,0,kuromizuper,Transjakarta
105,Thu Jun 20 00:20:21 +0000 2024,0,i always feeling not safe if a man daerah area perempuan tj especially tj rangkaian pintu helppp ugh ngambil lahan area perempuan,1803583632780718337,in,Saturn,0,2,0,ilusmoonlight,Transjakarta
106,Thu Jun 20 00:19:50 +0000 2024,0,halte gbk ngapa senayan bang dki dah,1803583504082681939,in,,0,0,0,aryaseblak,Transjakarta
107,Wed Jun 19 23:59:39 +0000 2024,0,bang klo naek c bunsen bole bawa sepeda,1803578422339527008,in,333,0,0,0,j94got7,Transjakarta
108,Wed Jun 19 23:58:10 +0000 2024,1,jak niat operasional sih menit nunggu lewat² sekalinya malay berhenti palang bus stop,1803578050233376968,in,JaePil Nation's 🐥🐰,0,2,0,tikahapr_,Transjakarta
109,Wed Jun 19 23:56:29 +0000 2024,0,ni skrg klo pagi sekalinya udh penuh trus suruh nunggu bus dateng jg bner la atur armada,1803577624033370468,in,'O1 愛,0,1,0,yutaverse07,Transjakarta
110,Wed Jun 19 23:28:56 +0000 2024,0,t improve deh bener nunggu petamburan tangerang jam loh make sense,1803570693986230313,in,,0,1,0,sadderdazling,Transjakarta
111,Wed Jun 19 12:21:58 +0000 2024,0,mo nanya emg koridor perubahan rute kah,1803402843262689508,in,,0,3,0,ojodaboninaaa,Transjakarta
112,Wed Jun 19 12:01:22 +0000 2024,0,petugas nunggu halte gbk jurusan rame bis h pintu,1803397660298416429,in,,0,1,0,ignatiusferry,Transjakarta
113,Wed Jun 19 11:19:27 +0000 2024,0,s beroperasi jam,1803387112697303231,in,,0,1,0,oshenski,Transjakarta
114,Wed Jun 19 11:14:37 +0000 2024,0,jak kemana wey menit lewat² posisi mkg,1803385897238536399,in,JaePil Nation's 🐥🐰,0,0,0,tikahapr_,Transjakarta
115,Wed Jun 19 10:55:34 +0000 2024,0,halo lebak bulus dinas lingkungan hidup jakarta selatan rute thank uu,1803381103207784772,in,« she/her » 04즈,0,1,0,jangkurihao,Transjakarta
116,Wed Jun 19 10:45:43 +0000 2024,0,nanya keterusan turun sampe halte tap out,1803378624025993632,in,,0,1,0,kurnianto_81229,Transjakarta
117,Wed Jun 19 10:40:33 +0000 2024,0,banget nih jeruknya,1803377323904778648,in,,0,0,0,AngelaScupsie,Transjakarta
118,Wed Jun 19 10:23:47 +0000 2024,0,halte kali grogol purbet pake rute,1803373104418464080,in,selective,0,2,0,cellosbaby,Transjakarta
119,Wed Jun 19 09:51:42 +0000 2024,0,sedih banget ojol disuruh jalan kaki stasiun otw bikin tenda monas tanggal beroperasi pagi gtu jam jam pagi kearah venue jakarta international marathon please banget,1803365027560464588,in,Indonesia,0,0,0,spencerrade,Transjakarta
120,Wed Jun 19 09:49:47 +0000 2024,0,bis hinonya pecah ban pasming bikin macet ampe pondok indah yaallah gws dah,1803364547610481079,in,,1,2,0,dustyrosepjy,Transjakarta
121,Wed Jun 19 08:50:27 +0000 2024,0,halo koridor pinang ranti pluit beroperasi jam,1803349616051605596,in,,0,2,0,itsmecicyy,Transjakarta
122,Wed Jun 19 07:54:53 +0000 2024,0,st pasar minggu jl wijaya nomor,1803335633332740353,in,,0,2,0,mintyejun,Transjakarta
123,Wed Jun 19 07:52:52 +0000 2024,0,halo saldo kepotong menurus gimana laporannya nih,1803335124513333724,in,"ÜT: -6.300707,106.817227",0,1,0,anbarfitrianif,Transjakarta
124,Wed Jun 19 07:52:43 +0000 2024,0,hallo rute sumur bor smpn jakarta barat kebon jeruk yaa terima kasih,1803335087502795240,in,free palestine 🇵🇸,0,3,0,herwinners,Transjakarta
125,Wed Jun 19 07:49:24 +0000 2024,0,halo rute halte manggarai klo arah lippo mall karawaci gimana makasihhh,1803334250143637624,in,kepo,0,3,0,qwertyracker,Transjakarta
126,Wed Jun 19 06:53:51 +0000 2024,0,udh lari tunggu bus nya dikit lg sampe eh krn petugas halte bantu kelewat lg sakit pdhl petugas halte tj benhil pd helpful bantu blg in klo org lari ngejar bus kesini males petugasnya,1803320272717853019,in,,0,1,0,deredere124,Transjakarta
127,Wed Jun 19 06:46:46 +0000 2024,0,lsg jak arah term rawamangun pintunya rusak dibuka tolong diperbaiki jam,1803318489496822179,in,,0,1,0,hijackboyzz,Transjakarta
128,Wed Jun 19 06:38:58 +0000 2024,0,tj halte karet prj gimana minnn,1803316525941793244,in,Apobangpo💜,0,4,0,taetaelandszZ,Transjakarta
129,Wed Jun 19 06:23:33 +0000 2024,0,terksdang bus stop terhalang kendaraan parkir depannya contoh bus stop daerah sarinah mesti ditertibkan,1803312646046765488,in,Jakarta,0,1,0,ddnanul,Transjakarta
130,Wed Jun 19 06:19:40 +0000 2024,0,halo rute stasiun gambir tegalan gimana makasih,1803311670418083983,in,,0,4,0,himewaaa,Transjakarta
131,Wed Jun 19 05:42:42 +0000 2024,0,ka penjaringan bundaran hi gmn makasi,1803302368005722462,in,,0,8,0,NaNa31854,Transjakarta
132,Wed Jun 19 04:34:55 +0000 2024,0,h arah tj priok halte gbk udah,1803285306415960133,in,Klaten - South Jakarta,0,3,0,getuggoreng,Transjakarta
133,Wed Jun 19 03:56:45 +0000 2024,1,halte manggarai ciputat rute nya gimana yaa,1803275705024913835,in,21 | she/her,0,5,0,seongw0nie,Transjakarta
134,Wed Jun 19 03:26:08 +0000 2024,0,halo rute tercepat arah halte roxy unj,1803267998511407498,in,,0,3,0,avobdly,Transjakarta
135,Wed Jun 19 03:04:25 +0000 2024,0,halte busway terdekat parkir selatan gbk,1803262531173261791,in,anywhere but near you,0,2,0,greysvnflower,Transjakarta
136,Wed Jun 19 02:48:51 +0000 2024,0,udah mah bete sm halte cikoko pas masuk bis ac nya bocor c arah bunsen mys kursi sisi kanan bis,1803258615673004517,in,,0,1,0,bosenanjirlah,Transjakarta
137,Wed Jun 19 02:42:22 +0000 2024,0,selamat pagi mohon info bus gr beroperasi menunggu halte karet le meridien,1803256982788587671,in,,0,1,0,kzsplt,Transjakarta
138,Wed Jun 19 02:25:13 +0000 2024,0,sejam banget nih nungguin arah kp rambutan mah gapapa kasian anak lansia halte non brt gaada duduk,1803252668959432868,in,,0,1,0,thereoflirt,Transjakarta
139,Wed Jun 19 02:23:23 +0000 2024,0,kasih tau driver jaklingko lo plat mobilnya vt penumpang turun suruh berhentiin mobilnya main jalan gue jatuh anjing,1803252205379805517,in,she/her,0,0,0,stravwbrry,Transjakarta
140,Wed Jun 19 02:00:10 +0000 2024,0,lift pajangan hiasan krn udh berbulan berfungsi tangga sempit kasian lansia jd lamaa akses turun halte krn nunggu lansia turun gutjob tije halte cikoko arah barat,1803246364043911640,in,,0,1,0,bosenanjirlah,Transjakarta
141,Wed Jun 19 01:44:10 +0000 2024,0,hai admin bus lepas takutnya menimpa penumpang kode bus mys terima kasih,1803242336719348024,in,Jakarta,0,1,0,Cakraa24,Transjakarta
142,Wed Jun 19 01:40:44 +0000 2024,0,halo mohon info rute busway dukuh pik avenue terima kasih,1803241472227185043,in,,0,2,0,Unknown324649,Transjakarta
143,Wed Jun 19 01:22:16 +0000 2024,0,rute a sabtu amp minggu beroperasi jam,1803236827853365457,in,Indonesia,0,1,0,dhin_sum,Transjakarta
144,Wed Jun 19 01:19:17 +0000 2024,0,keberapa kalinha saldo terpotong tap in tap out kali komplain kebiasaan tolong nih,1803236076359917791,in,"Pademangan Barat, Indonesia",0,1,0,LuthfiiSeptian,Transjakarta
145,Wed Jun 19 01:16:47 +0000 2024,0,pagi jaklingko jalan pekayon kelurahan pejaten kecamatan pasar minggu,1803235447189151761,in,"Bogor, Jawa Barat",0,1,0,KangMaman204,Transjakarta
146,Wed Jun 19 00:23:49 +0000 2024,0,heran diupdate kek gerbang tap nya biar bug kesel kepotong kali,1803222114574672264,in,"Jakarta, Indonesia",0,2,0,Rian_s74,Transjakarta
147,Tue Jun 18 23:45:40 +0000 2024,0,wooh td liat d fo matraman nyeser belok kiri via matraman raya koridor dugaan pskd via dpn stasiun manggarai persis trus rute menghindari tambak tl proklamasi cc,1803212517696741629,in,Bintaro - Tangerang Selatan,0,0,0,Widhi_Waskito,Transjakarta
148,Tue Jun 18 23:41:37 +0000 2024,0,jujur tarif integrasi menguntungkan kemanamana transum mesin aktifin tarif integrasi halte tj ditutupin plastik pas nanya pramusapa rusak tolong maintenance nya ditingkatkan,1803211494609527048,in,,0,0,0,daljinsu,Transjakarta
149,Tue Jun 18 23:28:32 +0000 2024,0,bus a dimana rawa buaya udah membeludak,1803208204006072790,in,"Jakarta Utara, DKI Jakarta",0,1,0,kertasminyak__,Transjakarta
150,Tue Jun 18 23:22:29 +0000 2024,0,penumpang pagi tidur perjalanan nasib pekerja berangkat pagi pulang malam tidur,1803206680739717401,in,Indonesia,0,0,0,Marco_Rizal,Transjakarta
151,Tue Jun 18 22:55:53 +0000 2024,1,pagi info bus rute telat menit tolong diperbaiki jam operasionalnya gapernah setelat tau transitnya bnn butuh naikturun tangga nya telat menit ngaruh estimasi perjalanan makasih,1803199985489519071,in,,0,1,0,orcamakandimsum,Transjakarta
152,Tue Jun 18 15:17:34 +0000 2024,0,rute taman mini halte adam malik,1803084649004249171,in,,0,5,0,kdokj4,Transjakarta
153,Tue Jun 18 14:47:03 +0000 2024,0,rute v kearah gbk udh abis sampe jam,1803076968188953008,in,,0,1,0,kurnianto_81229,Transjakarta
154,Tue Jun 18 14:36:22 +0000 2024,0,lowdeck turun dri pintu t pintu dibuka udah pintu pas pindah pintu dibuka pramudi langsung nutup pintu dibuka respon pramudi,1803074278298181821,in,,0,1,0,umbara61111524,Transjakarta
155,Tue Jun 18 13:40:46 +0000 2024,0,rute csw perkantoran grogol permai berhenti halte,1803060288167821399,in,selective,0,2,0,cellosbaby,Transjakarta
156,Tue Jun 18 12:44:17 +0000 2024,0,minnn tj s arah jelambar udh menitan ditunggu kenapaa dtg,1803046075307270190,in,,0,2,0,eh_matchacii,Transjakarta
157,Tue Jun 18 12:23:35 +0000 2024,0,posisi q arah rempoa skrg dimana jalur blok m dah menit gaada q nih,1803040863783665865,in,,0,2,0,diandranovela,Transjakarta
158,Tue Jun 18 12:17:49 +0000 2024,0,info busway prj pgc jamberapa,1803039411850129862,in,,0,2,0,flower80069,Transjakarta
159,Tue Jun 18 11:58:11 +0000 2024,0,yuk yuk,1803034471694000274,in,"Jakarta Selatan, DKI Jakarta",0,1,2,asimetri_id,Transjakarta
160,Tue Jun 18 11:56:38 +0000 2024,0,knp rute h skrg sampe bunsen doang,1803034082470920407,in,,0,3,0,dontfightthewin,Transjakarta
161,Tue Jun 18 11:55:11 +0000 2024,0,bener tije t udah jam nunggu halte tomang mandala dtg,1803033718552199665,in,,0,2,0,astaenoomy,Transjakarta
162,Tue Jun 18 11:25:37 +0000 2024,0,saf nih coretan gini coba bantuin lap pake tisue basah ilang tlg cek rute f kalideres senayan bank dki,1803026278200779150,in,,0,3,0,RiyoXHA,Transjakarta
163,Tue Jun 18 11:19:13 +0000 2024,0,cibubur junction kalideres koridor,1803024665457410347,in,,0,3,0,VidyaAyuningt11,Transjakarta
164,Tue Jun 18 11:19:08 +0000 2024,0,hallo jl ahmad dahlan no a kramat pela kec kby kota jakarta selatan pinang ranti busway rute terimakasih,1803024645983260823,in,Indonesia,0,3,0,aarrr27,Transjakarta
165,Tue Jun 18 11:04:56 +0000 2024,1,halte csw smai al azhar kebayoran rute buswaynya,1803021070372675615,in,,0,3,0,nonchalanxt,Transjakarta
166,Tue Jun 18 10:43:52 +0000 2024,1,gasi sore gini transjakarta jurusan f dibanyakin jgn sampe numpuk,1803015768722100672,in,interstellar,0,2,0,toofuckeduppp,Transjakarta
167,Tue Jun 18 01:51:11 +0000 2024,1,rute busnya,1802881713741443183,in,,0,0,1,daveorl,Transjakarta
168,Tue Jun 18 01:47:56 +0000 2024,1,mohon info nomor bus melewati halte kwitang terima kasih,1802880895579545989,in,,0,3,0,tihaaw,Transjakarta
169,Tue Jun 18 01:01:22 +0000 2024,0,jakarta internasional maraton info rute berubah,1802869178132725829,in,"DKI Jakarta, Indonesia",0,1,0,humanside12,Transjakarta
170,Tue Jun 18 00:35:08 +0000 2024,0,halte pal putih gi tj rutenya gimana,1802862574649880727,in,,0,3,0,uriminhyunie,Transjakarta
171,Tue Jun 18 00:30:41 +0000 2024,0,sumpah s gue nunggu udh menitan,1802861457299972374,in,di wano,0,1,0,1896user,Transjakarta
172,Tue Jun 18 00:07:36 +0000 2024,0,rute st senen ciputat,1802855646359912918,in,⁷,0,3,0,njhluv21,Transjakarta
173,Mon Jun 17 23:57:13 +0000 2024,0,pagi jeda keberangkatan armadanya kejauhan tolong evaluasi thank you,1802853036534227187,in,Jakarta,0,1,0,ratnaat,Transjakarta
174,Mon Jun 17 23:33:19 +0000 2024,0,posisi s dmn ud nunggu menit bus stop jelambar nih maaciw,1802847019087941776,in,"Jakarta Barat, DKI Jakarta",0,2,0,nessitumorang77,Transjakarta
175,Mon Jun 17 23:16:37 +0000 2024,0,permasalahannya kurangnya armada udh tau penumpang t rame nungguin jam palem semi ngatur armada nya sih rute sepi berkali lipat,1802842817771065771,in,Indonesia,0,2,0,Beyoglu_Cikolat,Transjakarta
176,Mon Jun 17 23:09:00 +0000 2024,0,pagi bis koridor kebayroan arah halte damai beroperasi ngga,1802840900407898275,in,Indoneㅅia,0,1,0,allehs_,Transjakarta
177,Mon Jun 17 22:36:34 +0000 2024,0,s sih cepet dah,1802832737231057246,in,Bikini Bottom,0,2,0,bananacoklad,Transjakarta
178,Mon Jun 17 22:18:32 +0000 2024,0,udah isi form gabisa refund,1802828199640158291,in,athar♡,0,1,0,dawfns,Transjakarta
179,Mon Jun 17 17:16:20 +0000 2024,0,malam info rute bus stop terdekat pisang goreng madu bu nanik tanjung duren halte jorr dongg,1802752150432551383,in,,0,3,0,jajaxa3,Transjakarta
180,Mon Jun 17 16:08:53 +0000 2024,2,semenjak c berubah cawang sentral nunggu bus c udah menurunkan penumpang cawang sentral langsung pintu penaikan sebelahnya membuang puter yeay makasih gambar pemanis,1802735173102080112,in,"Bogor, Indonesia",0,1,0,dnprxx,Transjakarta
181,Mon Jun 17 15:40:47 +0000 2024,0,gandaria city tj puribeta rutenya gimana,1802728103544037420,in,she/her,0,2,0,outerphasee,Transjakarta
182,Mon Jun 17 15:09:58 +0000 2024,0,paham sistem potong saldo transjakarta pas tap in tap out ngaruh ngga tap in halte brt tap out bus non brt gue perhatiin kali saldo gue kepotong tap in tap out gimana maksudnya,1802720347617447939,in,,0,0,0,me__aka__,Transjakarta
183,Mon Jun 17 15:05:04 +0000 2024,0,help nunggu bus tujuan blok m monas,1802719116564045847,in,Jakarta,0,1,0,sourismoi_,Transjakarta
184,Mon Jun 17 13:24:14 +0000 2024,0,cfd bus beroperasi ujian minggu lrt dukuh tujuan lrt halim,1802693737866489868,in,"DKI Jakarta, Indonesia",0,1,0,jaaaaaarrrr,Transjakarta
185,Mon Jun 17 13:18:07 +0000 2024,0,puribeta manggarai,1802692197760024855,in,"Tangerang, Indonesia",0,2,0,kontenindomie,Transjakarta
186,Mon Jun 17 13:08:07 +0000 2024,0,nyiptain applikasi gabisa nampung org tuh,1802689683031269726,in,,0,0,0,apaajadehcape6,Transjakarta
187,Mon Jun 17 13:00:29 +0000 2024,0,halo bus d buperta arah depok menit,1802687761151127993,in,,0,1,0,2ndsidenandita,Transjakarta
188,Mon Jun 17 12:14:58 +0000 2024,0,iyaa bener nanya fast response,1802676309421863109,in,Indonesia,0,0,0,octaraisa,Transjakarta
189,Mon Jun 17 11:39:28 +0000 2024,0,unj tj enaknya turun stasiun tj,1802667373389848997,in,,0,2,0,lv_ellly,Transjakarta
190,Mon Jun 17 11:03:33 +0000 2024,0,selamat malam besok jam operational transjakarta normal terimakasih,1802658333834486142,in,Leeknow's heart,0,1,0,Suspiciousslee,Transjakarta
191,Mon Jun 17 11:01:07 +0000 2024,1,miiiiin pondok labu kalibata rutenya ajaa terimakasih mimin hati lt,1802657724062191726,in,seventin.,0,2,0,ssickandtireed,Transjakarta
192,Mon Jun 17 10:15:16 +0000 2024,0,saran rute h rute nya extend terminal pasar minggu lurus jl siaga raya warung jati halte buncit indah masuk jl raya ragunan sma membantu dibanding unas seringan bawa angin,1802646182688387531,in,south korea,0,1,0,akupacarjenjen,Transjakarta
193,Mon Jun 17 10:07:46 +0000 2024,0,hilih udh nunggu menitan bus stop supir tj nya berhenti aneh berhenti dpn alfamart gada bus stop nya bikin ksl gimana supirnya bener,1802644298179158422,in,"DKI Jakarta, Indonesia",0,1,0,sweettho17,Transjakarta
194,Mon Jun 17 10:02:59 +0000 2024,0,prj blok m rute no,1802643092870488463,in,,0,6,0,Supri50_,Transjakarta
195,Mon Jun 17 09:40:04 +0000 2024,0,pgc cibubur gmn,1802637326344187982,in,🐾,0,3,0,ilandcandly,Transjakarta
196,Mon Jun 17 09:03:37 +0000 2024,0,halo nanya rute tj tanah kusir cawang uki pake ac kampung rambutan kah,1802628151480316259,in,,0,1,0,hiibernasi,Transjakarta
197,Mon Jun 17 08:47:24 +0000 2024,0,bank dki senayan sebelah kelurahan selong palmerah benhil,1802624072523944154,in,,0,1,0,otwduls,Transjakarta
198,Mon Jun 17 08:27:21 +0000 2024,0,rute tj halte cipulir gedung kemendikbud senayan gimana,1802619027455688991,in,lookismtwt ,0,2,0,hqiori,Transjakarta
199,Mon Jun 17 08:26:44 +0000 2024,1,paymentnya pake kmt krl,1802618871494660377,in,,0,1,0,narista_,Transjakarta
200,Mon Jun 17 07:53:46 +0000 2024,0,bus rute halte pancoran barat jam operasioanlnya sampe jam,1802610573840142668,in,fast order? pls click link👇🏻,0,1,0,inisalyana,Transjakarta
201,Mon Jun 17 07:41:57 +0000 2024,0,bus rute rute jam operasionalnya jam ngga yaa,1802607600938475837,in,,0,1,0,inipunyayasi,Transjakarta
202,Mon Jun 17 07:15:24 +0000 2024,1,selamat siang rute mikrotrans jak gangguan wilayah kecamatan palmerah terimakasih,1802600918376177729,in,SWEET HOME JAKARTA,0,1,0,iloveindomieyes,Transjakarta
203,Mon Jun 17 06:10:12 +0000 2024,4,satunya trayek angkot koperasi kwk koperasi wahana kalpika jakarta selatan lintas lebak bulus tersentuh diganti microtrans jakarta selatan s pondok labu lebak bulus pasar kebayoran menggantinya,1802584510912942446,in,"DKI Jakarta, Indonesia",0,1,0,SinatriaNur_Muh,Transjakarta
204,Mon Jun 17 01:15:51 +0000 2024,0,allah udh mnt nunggu busway dateng dateng dipinggir jalan gaada kursi,1802510434022609164,in,,0,1,0,yelloushine,Transjakarta
205,Mon Jun 17 01:15:39 +0000 2024,0,hr beroperasi jam brp makasih,1802510385582645562,in,,0,1,0,AdelinChristina,Transjakarta
206,Mon Jun 17 00:34:49 +0000 2024,0,t ni operasional jam,1802500109231665368,in,"Jakarta, indonesia ",0,2,0,rinamulya,Transjakarta
207,Mon Jun 17 00:19:12 +0000 2024,0,pagi beroperasi normal,1802496178631872819,in,"Jakarta Capital Region, Indone",0,1,0,BudimanDjojo,Transjakarta
208,Sun Jun 16 23:51:14 +0000 2024,1,jam operasional bus jam brp,1802489140547891356,in,"Svalbard, Norge",0,1,0,larasdiaan,Transjakarta
209,Sun Jun 16 22:31:24 +0000 2024,0,arah kalideres halte sawah rutenya gimana,1802469050284720473,in,LN⁴ x OB³ ᰔᩚ,0,4,0,Eveemaps,Transjakarta
210,Sun Jun 16 16:29:54 +0000 2024,0,dear tolong bus khsusnya bus listrik nya dipasang musik radio gitu gausah kenceng bngt kalii ketemu bus listrik drivernya setel musik suntuk perjalanan beda setel musik sm skli,1802378075898069237,in,,0,0,0,StanleyAritona1,Transjakarta
211,Sun Jun 16 16:29:05 +0000 2024,0,halo besok pagi mikrotrans jaklingko beroperasi nggak yaa,1802377871849295892,in,,0,1,0,porprovcov48873,Transjakarta
212,Sun Jun 16 16:20:19 +0000 2024,0,hallo besok tj koridor buka jam,1802375663032451540,in,"Jakarta Selatan, DKI Jakarta",0,1,0,miiikuumi,Transjakarta
213,Sun Jun 16 16:11:19 +0000 2024,0,ngga niatan tambahin armada amari m gtu kasian bjirrr malem liatnya desek desek an halte monas,1802373399827878186,in,"Jakarta Pusat, DKI Jakarta",0,2,0,latifritonga,Transjakarta
214,Sun Jun 16 15:58:23 +0000 2024,0,besok pagi idul adha busway beroperasi jam jam,1802370144041320611,in,,0,1,0,gysaandd,Transjakarta
215,Sun Jun 16 14:58:00 +0000 2024,0,tj e dateng dateng yaa nunggu jam set sampe dateng dateng udh jam,1802354950179364968,in,neverland with my peterpan,0,1,0,knanayoung,Transjakarta
216,Sun Jun 16 14:55:52 +0000 2024,0,bang sih d arah tanah abang,1802354409911001519,in,"Jakarta Capital Region, Indone",0,2,0,tiaraputrianant,Transjakarta
217,Sun Jun 16 14:38:35 +0000 2024,0,unruk amari malem tetep beroperasi kayak kah,1802350063592866233,in,Nomad but wanna be settled,0,1,0,tendaloyn,Transjakarta
218,Sun Jun 16 13:53:19 +0000 2024,87,koleb kota x,1802338669749207131,in,Indonesia ,4,8,10,stravenues,Transjakarta
219,Sun Jun 16 13:29:50 +0000 2024,0,tj pulogadung arah tosari msh jam sgni,1802332761673605469,in,Jakarta Capital Region,0,2,0,wahyuwfw,Transjakarta
220,Sun Jun 16 12:49:40 +0000 2024,0,malam admin mohon konfirmasi,1802322652402790831,in,markleeheart,0,1,0,bubbly0n,Transjakarta
221,Sun Jun 16 12:17:00 +0000 2024,0,jak jurusan roxy benhil besok jalan jam pagi perubahan jadwal,1802314430710980633,in,"Bekasi Timur, Indonesia",0,0,0,CharacterofR,Transjakarta
222,Sun Jun 16 12:15:40 +0000 2024,0,malam bsd ragunan tije ngga,1802314097368666607,in,world ,0,2,0,ganadararassa,Transjakarta
223,Sun Jun 16 12:01:14 +0000 2024,0,yth direksi pengelola mohon unt bus jalur joglo blokm csw diharapkan berhenti csw jalur integrasi unt joglo blok m knp berhenti csw asean unt mohon perubahannya perhatian terima kasih tks ttd pengguna,1802310463222329623,in,,0,3,0,Massthoms,Transjakarta
224,Sun Jun 16 11:52:41 +0000 2024,0,halo besok tije c rute aktif dri jam,1802308314065506510,in,,0,1,0,beibe145,Transjakarta
225,Sun Jun 16 11:16:05 +0000 2024,0,s arah ciputat knp deh jalanan lancar udah mnt blm jga,1802299102233055582,in,,0,1,0,RiyoXHA,Transjakarta
226,Sun Jun 16 11:15:46 +0000 2024,0,halo admin terima kasih pramudi pramusapa koridor lebak bulus ps kesigapan pelayanannya menemukan kue terjatuh bus terima kasin pelayanan dedikasinya,1802299022364774741,in,,0,1,0,slavski_pr,Transjakarta
227,Sun Jun 16 10:52:51 +0000 2024,0,sore kak besok jam operasional transjakarta jam,1802293255301747026,in,,0,1,0,Kodokamazonna,Transjakarta
228,Sun Jun 16 10:26:19 +0000 2024,0,hallo jam ops le sampe jam,1802286575289881063,in,,0,1,0,mcdlonads,Transjakarta
229,Sun Jun 16 09:27:22 +0000 2024,1,halo admin besok jam operasional jak lingko bus transjakarta jam,1802271740711809279,in,,0,1,0,hootagalung,Transjakarta
230,Sun Jun 16 08:54:24 +0000 2024,1,hai minjak mw nanya raya idul adha besok tgl juni perubahan jam operasional rute u q s mohon infonya,1802263443422241139,in,"Jakarta Selatan, DKI Jakarta",0,1,0,sansanlhm,Transjakarta
231,Sun Jun 16 08:36:45 +0000 2024,0,koridor c besok beroperasi jam rencana shalat ied istiqlal berangkat subuh,1802259004682534927,in,,0,0,0,sunflowiemu,Transjakarta
232,Sun Jun 16 08:00:27 +0000 2024,0,halo izin lapor rute d tebet bundaran senayan lapor tsa acnya dingin gerah banget penumpang komplain,1802249870486774057,in,"Bojonggede, Indonesia",0,1,0,DelroyLeandro,Transjakarta
233,Sun Jun 16 06:43:10 +0000 2024,0,difollow up terkait salah team transjakarta diupaj ribu pembayaran cash logis sih sekelas transjakarta pembayaran cash,1802230417866838451,in,jakarta,0,0,0,gang_tung25660,Transjakarta
234,Sun Jun 16 06:24:25 +0000 2024,0,hallo nanya poris green pramuka square pake trims,1802225702714106235,in,Find it yourself,0,3,0,senchuujuu,Transjakarta
235,Sun Jun 16 05:52:43 +0000 2024,0,hallo adabusway jatibening pondok gede bekasi,1802217723591598087,in,"Bogor, Jawa Barat",0,1,0,KangMaman204,Transjakarta
236,Sun Jun 16 05:50:05 +0000 2024,0,hallo busway jatibening pondok gede bekasi,1802217059960705500,in,"Bogor, Jawa Barat",0,1,0,KangMaman204,Transjakarta
237,Sun Jun 16 05:39:21 +0000 2024,0,rute tije c beroperasi,1802214359156085043,in,,0,2,0,taroloversmost,Transjakarta
238,Sun Jun 16 04:51:42 +0000 2024,0,rute tanjung duren pim nmr brp,1802202369066942527,in,"firdaus , surga",0,2,0,tokopiyu,Transjakarta
