,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword
54,Fri May 17 00:21:53 +0000 2024,0,angkot depok mahal jakarta depok deket k jkt k gue tau pake gojek busway td kaget,1791262831964455381,in,,0,2,0,torimisou,mikrotrans.csv
55,Wed May 08 03:16:44 +0000 2024,2,angkutan kota angkot a jurusan jatinegara gandaria menabrak ojek daring online penumpangnya berhenti jalan raya bogor kecamatan ciracas jakarta timur jumat peristiwa kecelakaan jumat siang angkot a,1788045342245872042,in,Japan,0,1,0,AyaPamungkas,mikrotrans.csv
56,Mon May 13 11:27:38 +0000 2024,1,dips plis bantu isi kuisioner skripsiku memenuhi kriteria ragam transportasi jakarta tj angkot mrt lrt krl saldo e wallet orang beruntung dm yaa plis mah memenuhi syarat,1789980820553322790,in,Jakarta,0,1,0,_triprasetyo,mikrotrans.csv
57,Tue Jun 04 12:31:47 +0000 2024,42,sd kurleb km dianter sepeda smp kurleb km kopaja sma kurleb km kuliah anjg gatau brp km jakarta tangerang serpong krl angkot,1797969496722088030,in,"Jakarta, Indonesia",4,10,26,DKIJakarta,mikrotrans.csv
58,Sat Apr 06 05:45:50 +0000 2024,5,sopir angkot tanjung priok jakarta utara gabung jaklingko kepastian,1776486451099918538,in,Jakarta,0,1,1,joyhenri__,mikrotrans.csv
59,Sat Apr 27 09:40:29 +0000 2024,1,kartini ibuku rekan sepantarannya tetangga plesir jakarta beli eksrim ragusa charter angkot stasiun krl propublictransport,1784155649968115762,in,KAZ 2Y5,0,2,0,immeilized,mikrotrans.csv
60,Sat Apr 27 10:30:58 +0000 2024,77,kpd warga jakarta angkot jaklingko pake ktm unpad,1784168355039195254,in,"Houston, TX",0,7,8,Adrianussatrio,mikrotrans.csv
61,Sat Jun 01 07:00:01 +0000 2024,44,aloo adakah bantu isi kuisioner penelitian ta kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm yaa work,1796798840441385268,in,Indonesia,0,3,11,txttransportasi,mikrotrans.csv
62,Thu May 30 09:59:59 +0000 2024,4,keren yah jakarta angkot gratisnya,1796119357820400013,in,DKI Jakarta,0,4,1,PT_Transjakarta,mikrotrans.csv
63,Thu Jun 06 01:04:09 +0000 2024,4,lalinsonora banyaknya angkot ngetem ruas jalan margonda raya kepadatan lalin mengarah jakarta via,1798521222462091663,in,DKI Jakarta,1,2,0,PT_Transjakarta,mikrotrans.csv
64,Wed May 29 23:33:16 +0000 2024,4,angkot memenuhi standar angkot jakarta,1795961636412326291,in,DKI Jakarta,0,5,0,PT_Transjakarta,mikrotrans.csv
66,Tue May 21 03:53:51 +0000 2024,0,angkot terbakar jakarta selatan kerugian capai rp juta news,1792765724894904713,in,,0,0,0,msafarnurhan,mikrotrans.csv
67,Fri May 10 03:47:58 +0000 2024,14,peringati angkutan nasional intip karoseri suzuki carry warnai angkot jakarta,1788777978870325487,in,"Houston, TX",0,9,0,Adrianussatrio,mikrotrans.csv
68,Tue May 07 13:07:42 +0000 2024,0,need respondents bantu isi kuisionerku yuk butuh responden deadlinenya besok kriterianya transportasi jakarta mrt krl lrt angkot tj saldo rpk orang beruntung linknya twt,1787831674082140522,in,"Atlanta, GA",0,1,0,heytheresipa,mikrotrans.csv
69,Thu May 09 23:12:37 +0000 2024,2,an btl jakarta kerja kenek supir angkot tembak kena jaring pemprov dki pas disisir bang ali kaget bang ali lulus sma jaman lulus sma pencapaian oke dimasukin dishub,1788708684241260962,in,she/her ,1,0,0,es_sekotengs,mikrotrans.csv
70,Thu May 30 01:09:53 +0000 2024,0,angkot memotret warung madura jakarta kesabaran kehematan bertahan membiayai anak anaknya mondok sekolah menerima masukan konsumen melayani teleponan,1795985950280982724,in,Meja Kerja,0,1,0,AnnRinnesia,mikrotrans.csv
71,Wed Apr 17 23:49:26 +0000 2024,0,angkot jakarta tuh ongkosnya sih dikasih goceng marah kagak bogor segituan,1780745416281366582,in,,0,1,0,em_er_zet,mikrotrans.csv
72,Fri Mar 29 10:17:34 +0000 2024,36,serius gue turun petukangan kayak sedih arah bayoran ama arah tangerang angkotnya beuuuhh perbedaan jakarta vs tangerang keliatan angkotnya warga jakarta ngantri udah spot nya angkot nya ngetem langsung jalan,1773655735764656139,in,"Bandung, Indonesia",1,1,0,mrmaulaa,mikrotrans.csv
73,Fri May 31 04:05:50 +0000 2024,2,angkot angkot jakarta bekasi kota normal peminatnya,1796392621482631302,in,somewhere in java,0,0,0,GubernurGandus,mikrotrans.csv
74,Wed Jun 05 22:19:24 +0000 2024,4,gua tauuu tiket flight domestik harganya ngotak kocak ngetweet ngecompare tiket padang jakarta jt padang rban kayak lu naek angkot jakarta bogor jakarta jogja beda gasih ongkosnya appleapple,1798479762777915899,in,DKI Jakarta,0,2,2,PT_Transjakarta,mikrotrans.csv
76,Fri May 31 11:24:01 +0000 2024,4,aloo adakah bantu isi kuisioner penelitian ta butuh responden kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung cont,1796502890837954715,in,B25 MAT,0,3,0,BaronBram,mikrotrans.csv
77,Tue Jun 04 11:58:04 +0000 2024,37,setuju supir taksi jepang supir angkot jakarta wkwkwk ril cuy no fek gue mendingan supir angkot jkt nurunin penumpang mepet pinggir jalan supir taksi mah ditengah minggir wkwkwk,1797961013939343808,in,Inside your walls,0,9,0,PetrolWeeb,mikrotrans.csv
78,Sat Jun 01 02:18:06 +0000 2024,145,emang anjing angkot jakarta kecopetan deket alfamart pasar senen dihadang orang sopir nungguin pake angkot ketiplek angkot video kerasa dicopet ilang hape ngejer barang bawaan bener orang ngelietin doang,1796727896352207260,in,Jakarta,0,7,62,elisa_jkt,mikrotrans.csv
79,Wed May 22 10:26:44 +0000 2024,0,first jobber kota sih kerja jakarta tuh emang bener kos mrt lrt busway angkot ojol sampe ribu udah nyampe kantor gpp duit pas pasan cape fisik amp cape pikiran plus abis perjalanan,1793226983729725856,in,hypothetical studio,0,0,0,dafbur,mikrotrans.csv
80,Mon May 27 05:18:22 +0000 2024,4,wkwkwk inget jakarta liat toko amp angkot sigernya berasa pulkam,1794961321810935878,in,DKI Jakarta,0,2,0,PT_Transjakarta,mikrotrans.csv
81,Tue Jun 04 08:50:43 +0000 2024,4,angkot gw tinggal peremajaan armada supir suka nyetir trayek gemuk sisa orang tua muda muda udh ojol jakarta supir angkot udh gabung jaklingko pindah ojol wkwk,1797913865470259607,in,DKI Jakarta,0,1,1,PT_Transjakarta,mikrotrans.csv
82,Wed May 22 13:26:06 +0000 2024,0,aloo bantu isi kuisioner penelitian ta kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm yaa barteran yupi,1793272124192489530,in,ジャカルタ,0,0,0,ErikkuRii,mikrotrans.csv
83,Tue Jun 04 01:22:19 +0000 2024,9,work bantu isi kuisioner skripsiku kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm ayoo bantu lulus kak,1797801019142984044,in,DKI Jakarta,0,7,1,PT_Transjakarta,mikrotrans.csv
84,Fri May 31 04:06:26 +0000 2024,2,angkot jaklingko rp diminati warga jakarta,1796392769273139361,in,,0,1,0,vkrich,mikrotrans.csv
85,Tue May 14 13:50:33 +0000 2024,0,nya takbiran rame rame nyewa angkot muter keliling jakarta atap angkotnya anjir seru banget,1790379176534401453,in,d/h DKI,0,0,1,dalangdigital,mikrotrans.csv
86,Thu Apr 18 12:31:48 +0000 2024,0,tk diantar sd pas lhokseumawe jalan kaki pas medan full pas jakarta jemputan angkot smp jemputan sma angkot kuliah bawa mobil angkot,1780937271933579500,in,,0,1,0,weky,mikrotrans.csv
87,Tue Jun 04 13:09:22 +0000 2024,1,lalinsonora lintas ruas jl raya sawangan arah depok terpantau macet imbas kendaraan angkot mengalami gangguan mesin didekat pertigaan rs bhakti yudha via bp aang,1797978954906906905,in,"Jakarta Selatan, DKI Jakarta",0,0,0,vwxyzck,mikrotrans.csv
88,Fri May 31 12:10:04 +0000 2024,0,udah gue duga nggak truk zaman angkot jakarta skrg perhatikan angkot biru a banget ketemu supir underage ugalan,1796514479313965512,in,Indonesia,0,0,0,tanyakanrl,mikrotrans.csv
89,Fri May 31 06:10:03 +0000 2024,0,mimin pingin tau nih kenangan angkot wilujeng enjing cemunguutt cim infocimahi cimahi kotacimahi bandung jawabarat jakarta pagi semangat angkot,1796423878509817955,in,Indonesia,0,2,0,tanyakanrl,mikrotrans.csv
90,Fri May 31 22:47:50 +0000 2024,2,suzuki carry disulap warnai angkot jakarta gooto,1796674981893705850,in,"Jakarta Pusat, DKI Jakarta",0,2,0,kabarpenumpang,mikrotrans.csv
91,Fri May 31 09:04:54 +0000 2024,3,sopir angkot jakarta utara mengaku menombok uang setoran sewa angkot akibat sepinya penumpang,1796467883201237053,in,"Jakarta Pusat, DKI Jakarta",0,1,0,silkalll,mikrotrans.csv
92,Fri May 31 05:59:15 +0000 2024,2,jakarta sistem kuota total angkot konvesional dpt kuota mikrotrans,1796421163306082426,in,,0,2,0,siapatauasik,mikrotrans.csv
94,Wed Jun 05 13:00:20 +0000 2024,2,lalinsonora lintas macet ace hardware intercon arah pom meruya kembangan akibat angkot biru ngetem,1798339072186097893,in,"Jakarta, Indonesia, Earth",0,0,0,RDhaniswara,mikrotrans.csv
95,Wed Jun 05 22:06:24 +0000 2024,3,jakarta angkot to apakanat jaklingo,1798476492567187720,in,DKI Jakarta,0,0,0,PT_Transjakarta,mikrotrans.csv
97,Wed Jun 05 07:48:23 +0000 2024,5,cm need respondents bantu isi kuisionerku yuk butuh responden deadlinenya besok kriterianya transportasi jakarta mrt krl lrt angkot tj saldo rpk orang beruntung linknya twt,1798260566659899799,in,DKI Jakarta,0,2,0,PT_Transjakarta,mikrotrans.csv
98,Thu Jun 06 02:06:11 +0000 2024,0,layanan transjakarta m rute pulo gadung wali kota jakarta utara beroperasi dinas perhubungan dki jakarta syafrin liputo mengakui rute penolakan sopir angkot transjakarta angkot medcomid,1798536837491020250,in,Indonesia,0,0,0,tempodotco,mikrotrans.csv
99,Fri May 31 04:06:25 +0000 2024,8,bicara transportasi serasa pindah planet jakarta udah krl mrt lrt tj jaklingko angkot bandung jam malam udah pd pulang ojol fluktuatif kdg murah kdg mahal beli mio mirza bekas harga jtan servis cvt dlu biar kuat nanjak,1796392767415046147,in,"Jakarta Selatan, DKI Jakarta",0,0,0,abu_mahdzuroh,mikrotrans.csv
100,Mon Jun 03 22:38:26 +0000 2024,9,bukti nyata warga jakarta menikmatin angkot gratis,1797759779722625438,in,DKI Jakarta,0,0,0,PT_Transjakarta,mikrotrans.csv
101,Sat Jun 01 05:42:04 +0000 2024,1,angkot mikrotrans jaklingko suka salah capres dulunya menggagas perbaikan angkot jakarta aneh it doesn t make sense at all,1796779226622030208,in,,0,0,0,IDNTimes,mikrotrans.csv
102,Fri Mar 22 03:44:13 +0000 2024,2,angkot terminal tanjung priok jakarta utara mengalami peremajaan pembaruan bergabung jaklingko,1771020027904549113,in,,0,0,1,kumparan,mikrotrans.csv
103,Mon May 27 12:45:07 +0000 2024,0,dinas perhubungan dishub dki jakarta komunikasi sopir angkot terkait layanan bus transjakarta m rute pulo gadung wali kota jakarta utara,1795073749001142477,in,"Jakarta Pusat, DKI Jakarta",0,0,0,dprddkijakarta,mikrotrans.csv
104,Thu May 30 22:57:13 +0000 2024,3,keterbatasan biaya amsori memilih mengontrak rumah tidur angkot sewaannya,1796314952464261496,in,DKI Jakarta,0,1,0,PT_Transjakarta,mikrotrans.csv
105,Tue Jun 04 12:55:41 +0000 2024,2,aggaran tersedianya penyebab angkot reguler jakarta utara jakut bergabung jaklingko,1797975511316238649,in,Inside your walls,0,1,0,PetrolWeeb,mikrotrans.csv
106,Wed Jun 05 10:05:55 +0000 2024,2,mobil cobain mobil travel cikarang jakarta angkot depok beserta macetnya angkot alphard beda banget krl mrt wlw kereta beda banget cok,1798295176466898972,in,"Jakarta Utara, DKI Jakarta",0,0,0,aforann,mikrotrans.csv
108,Tue Jun 04 12:14:44 +0000 2024,2,karoseri suzuki carry warnai angkot jakarta,1797965207526047968,in,Motosport HQ,0,0,0,Renjiro_Junichi,mikrotrans.csv
109,Sun Jun 02 02:45:00 +0000 2024,1,besok tarif tol jakarta cikampek rp respons sopir angkot beritasatu news berita,1797097051718840648,in,iNews Tower,1,0,0,officialinews_,mikrotrans.csv
110,Fri May 31 23:06:15 +0000 2024,7,warga jakarta asing transjakarta iya bus kota garapan sutiyoso transjakarta berdiri layanannya beragam bus brt bus wisata metrotrans low entry mikrotrans angkot,1796679615886344631,in,,0,2,0,detikcom,mikrotrans.csv
111,Sat Jun 01 00:40:06 +0000 2024,2,jurnalisme berhasil menyentuh hati pembaca beratnya hidup jakarta amsori sopir lansia tidur angkot mengontrak rumah,1796703234897399917,in,"Palmerah, Jakarta",0,1,0,hariankompas,mikrotrans.csv
112,Sun Jun 02 03:51:16 +0000 2024,0,jakarta kota jadikan suzuki carry mobil angkot,1797113728623935683,in,Indonesia,0,0,0,merdekadotcom,mikrotrans.csv
113,Sat Jun 01 00:22:34 +0000 2024,0,angkutan kota jakarta ayo serius terbaik warga larang angkot jalanan jakarta,1796698822342824431,in,Jakarta,0,0,0,kompascom,mikrotrans.csv
114,Sat Jun 01 07:09:07 +0000 2024,1,peringati angkutan nasional intip karoseri suzuki carry warnai angkot jakarta,1796801131265581329,in,NKRI,0,0,0,antaranews,mikrotrans.csv
115,Fri May 31 21:36:42 +0000 2024,1,depok apartemennya amp tandus an asri angkot berkuasa jarak x ganti angkot busway masuk jakarta,1796657076896203010,in,,1,2,1,detikcom,mikrotrans.csv
116,Sat Jun 01 10:24:36 +0000 2024,0,pt transjakarta meresmikan ujicoba rute angkot mikrotrans amari angkutan malam jumat malam terminal mikrotrans pgc cililitan jakarta timur acara peresmian rute dihadiri kadishub dki jakarta syafrin liputo direktur utama pt transjakarta welfizon,1796850326785700124,in,Jakarta,0,0,1,Beritasatu,mikrotrans.csv
117,Sat Jun 01 09:44:34 +0000 2024,2,pekan berkesempatan menjajal alibo angkot listrik bogor kesan pertamanya mikrotrans ac jakarta ujicoba unit nunggunya lumayan pembayaran brizzi katanyasih bertahap kue untung qris sih,1796840252616868284,in,Balaikota DKI Jakarta,0,0,0,BeritaJakarta,mikrotrans.csv
118,Wed Jun 05 14:10:12 +0000 2024,0,tinggal jakarta gapunya kendaraan ngerasa kesusahan karna angkot gratis tj deket bayar ngerantau kota bandung ngerasain banget perbedaan transportasi,1798356651621445961,in,,0,0,0,kumparan,mikrotrans.csv
0,Thu Jul 06 15:32:55 +0000 2023,1413,pekan berkesempatan menjajal alibo angkot listrik bogor kesan pertamanya mikrotrans ac jakarta ujicoba unit nunggunya lumayan pembayaran brizzi katanyasih bertahap kue untung qris sih,1676977533382971393,in,"Bekasi, Indonesia",20,40,61,fifiyuu,MRT.csv
1,Tue Jan 03 02:51:29 +0000 2023,35,tinggal jakarta gapunya kendaraan ngerasa kesusahan karna angkot gratis tj deket bayar ngerantau kota bandung ngerasain banget perbedaan transportasi,1610106546327019520,in,"Bekasi, Indonesia",0,2,1,fifiyuu,MRT.csv
2,Thu May 30 03:37:15 +0000 2024,21640,penasaran jakarta tuh abis duit bikin angkot jaklingko gratis bikin pengemudi angkot pekerja formal digaji kerasa bener servicenya bagus angkot pake acara drama ngetem maju mundur gang,1796023036895744082,in,,396,118,3393,ikandory28,MRT.csv
3,Sat Jul 09 04:09:39 +0000 2022,16281,sopir lansia jakarta tidur angkot sewa kontrakan kehidupan sopir angkot lansia jakarta bernama amsori dijalani penuh kesulitan pendapatan mencukupi memaksa amsori tidur angkotnya,1545621175832719360,in,,649,261,1699,minumtehtarik,MRT.csv
4,Thu Jun 06 07:44:45 +0000 2024,236,celaka akibat hindari angkot berhenti mata pengendara motor tertancap batang besi spion terjatuh motor akibat menghindari angkot berhenti dipinggir jalan jl raya pramuka kel utan kayu kec matraman jakarta timur jumat,1798622040104304686,in,,14,8,31,txtdrjkt,MRT.csv
5,Fri Aug 19 13:58:34 +0000 2022,30558,bayangin angkot jam malem stasiun depok kerja seharian jakarta tau besoknya berangkat menembus kemacetan jam pagi ikan sarden krl biar nyampe kantor gajinya kali,1560627285249499136,in,Jakarta Capital Region,613,343,3540,lithelylethal,MRT.csv
6,Tue Aug 30 08:43:19 +0000 2022,12605,pemerintah penengah penyelesai demo menjurus anarkis sopir angkot merugikan masyarakat netijen solusi nya,1564534216842391553,in,,604,280,1868,cudble,MRT.csv
7,Sun May 14 15:18:59 +0000 2023,529,hai fairies tim apem update nih total paket takjil paket mini takjil dibagikan orang orang membutuhkan satpam driver ojol angkot tim apem jakarta international velodrome rawamangun,1657767472391655424,in,,1,11,11,senjatanuklir,MRT.csv
8,Sat Mar 16 09:03:10 +0000 2019,10140,urgent angkot malang treatment jaklingko jakarta braw,1106843337170927617,in,Jakarta,552,235,4428,ridu,MRT.csv
9,Tue May 04 11:49:55 +0000 2021,14045,angkot jakarta vs angkot solo menyala soloku,1389547835037736961,in,Jakarta Capital Region,260,152,3406,TriAditha,MRT.csv
10,Mon Apr 24 13:24:20 +0000 2023,141,kejadian jalan margasatwa raya pasar minggu jakarta selatan angkot mencoba masuk jalur transjakarta diduga muncul bus transjakarta lajur kanan dihindari angkot terjepit pembatas jalan bus transjakarta,1650490861992681473,in,"Bekasi, Indonesia",2,3,22,fifiyuu,MRT.csv
11,Wed May 22 09:00:30 +0000 2024,8789,reformasi angkot membutuhkan komunikasi jakarta membutuhkan puluhan diskusi pelaku angkot terintegrasi sistem pelaku angkot jaminan operasional layak bersedia bergabung sistem,1793205283281592526,in,indonesia,820,680,898,Lenny_diary,MRT.csv
12,Sun Feb 19 13:56:49 +0000 2023,2464,gue pengguna transportasi publik non jakarta angkot bis miniarta elp terlintas bagus berpikir kendaraan bagus jalanan jelek grgr bupatinya korupsi mlu mahal bjir,1627306211740880897,in,,101,12,108,senjatanuklir,MRT.csv
13,Mon Apr 22 11:19:43 +0000 2024,4679,transjakarta rute pulo gadung walkot jakut via tipar cakung supir angkot lakukan protes puluhan sopir angkot jalan tipar cakung jakarta utara menggelar aksi protes jalan tipar cakung puskesmas sukapura jumat pagi memprotes,1782368681114353686,in,Gotham & Old Trafford,946,504,923,adnardn,MRT.csv
14,Wed Feb 22 12:58:14 +0000 2023,2823,menerima informasi sopir angkot u menggelar aksi unjuk menolak transjakarta rute m pulo gadung kantor wali kota jakarta utara via tipar cakung beroperasi senin dihentikan,1628378632782761984,in,Jakarta Capital Region,100,334,238,adjisdoaibu,MRT.csv
15,Sat Dec 10 01:12:04 +0000 2022,32978,kecelakaan lintas melibatkan mobil angkot a jurusan kampung melayu gandaria pengemudi ojek online angkot menabrak melindas pengemudi ojol penumpangnya berhenti lampu merah flyover pasar rebo jalan raya bogor ciracas jakarta timur,1601384216067190784,in,,919,1281,2270,senjatanuklir,MRT.csv
16,Tue Apr 02 11:22:16 +0000 2024,7395,angkot eksisting bereskan pemerintah lokal bodetabek makan transportasi modern nyaman masyarakat kenyataan,1775121568848626149,in,Jakarta Capital Region,530,233,995,zahwaisl,MRT.csv
17,Fri Jun 16 05:18:46 +0000 2023,14400,jakarta ngampus mirkolet angkot ps minggu lb bulus tarif kisaran k k mikroletnya udah jurusan tj u angkotnya udah jak lingkonya tarif k gratis bandung angkot deui bandung,1669575219462422528,in,Hic et ubique terrarum,943,441,3555,prasistars,MRT.csv
18,Tue Jan 24 02:46:56 +0000 2023,35,satunya bikin gw bangga warga jakarta mikrotrans alias angkot gratis,1617715545318756352,in,"Bekasi, Indonesia",0,5,1,fifiyuu,MRT.csv
19,Fri Jul 05 06:34:07 +0000 2019,3516,adakah bantu isi kuisioner penelitian skripsiku kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm rep yaa dips,1147030879220318208,in,Rolldoor Warung,440,255,1562,sheque,MRT.csv
20,Fri Feb 05 03:43:00 +0000 2021,2520,tije berusaha terbaik melayani masyarakat menghadirkan rute bermanfaat faktor tangsel bptj bs dishub tangsel angkot parung kaya tau,1357535169108795398,in,"Ota-ku, Tokyo",153,151,274,JVLEHA,MRT.csv
21,Tue Apr 09 03:28:44 +0000 2019,13554,cm need respondents bantu isi kuisioner penelitian skripsiku butuh responden huhu kriterianya ragam transportasi jakarta tj angkot mrt krl lrt linknya drop komentar dm jg total saldo k cont,1115456481594236928,in,Atrakaj - Ngalam - Ayabarus,664,391,7360,piokharisma,MRT.csv
22,Tue Aug 09 03:24:17 +0000 2022,31713,lulus orang jakarta angkot,1556843784507310080,in,"Jakarta, Indonesia",1088,793,3593,thkennedycurse,MRT.csv
23,Tue Jul 18 11:28:11 +0000 2023,14590,perorangan pakai pertamax shell super subsidi bbm sih ngaruh tu kurir ekspedisi truck ayam truck sayur gojek angkot elf jakarta serang pakenya pertalite solar mampus lu rasain harga harga naek,1681264600917106688,in,indonesia,574,321,2492,Lenny_diary,MRT.csv
24,Thu Jan 26 11:20:53 +0000 2023,3301,angkot jakarta tuhhh luas gasii angkot bogor,1618569661318336513,in,Jakarta Capital Region,1831,400,477,DukuhAtasBNI,MRT.csv
25,Sun Feb 19 13:49:42 +0000 2023,1802,halo jfriends mencoba angkot ac gratis jakarta salah rute dilayani angkot ac mikrotrans jak terminal rawamangun manggarai via pisangan pondok jati mikrotrans dimiliki pt lestari surya gema persada lsg,1627304422245269505,in,,48,10,53,senjatanuklir,MRT.csv
26,Thu May 30 10:02:08 +0000 2024,2828,rekapan nyoblos ni kertas alumni ugm kertas petahana kertas ketiga ex calon wagub kertas keempat supir angkot done from tps jagakarsa jakarta selatan jangangolput,1796119896184770730,in,Earth,592,105,914,railgunvelocity,MRT.csv
27,Sun Apr 23 11:55:00 +0000 2023,20569,sopir angkot kwk jurusan grogol cengkareng viral memakai selang oksigen menderita penyakit berbahaya sopir angkot bernama sa at berasal medan merantau jakarta ist,1650105990635995139,in,⬇️BACA RULES JANGAN NGELANGGAR,385,592,1469,undipmenfess,MRT.csv
28,Wed Jan 03 02:57:40 +0000 2024,12750,tinggal jakarta tj angkot kwk merah jaklingko kena macet mengeluh wajar wajar orang ngeluh macet kendaaran pribadi salah penyumbang kemacetan kendaraan pake,1742379671562727476,in,,947,300,752,japannesedenim,MRT.csv
29,Wed Mar 27 21:40:53 +0000 2024,14702,rute transjakarta pulo gadung walikota jakarta utara via tipar cakung m dihentikan protes sopir angkot sehubungan penolakan sopir angkutan reguler u pembukaan rute m rute m dihentikan kepala,1773102918746681389,in,,698,411,3047,tubirfess,MRT.csv
30,Fri Jan 19 11:15:28 +0000 2024,203,kek nya nunggu cewe makeup bandung jakarta via angkot,1748303153844695482,in,"Bekasi, Indonesia",6,7,17,fifiyuu,MRT.csv
31,Thu Jan 26 08:14:17 +0000 2023,9677,bantu isi kuisioner penelitianku butuh responden kriterianya ragam transportasi jakarta tj angkot mrt lrt krl saldo e wallet total k orang beruntung drop cont,1618522703690104832,in,indonesia,484,282,1877,Lenny_diary,MRT.csv
32,Sat Feb 27 01:52:41 +0000 2021,5438,harga angkot jakarta berapaan sih,1365479940435501056,in,200402,435,201,1360,nctzenbase,MRT.csv
33,Thu May 30 10:20:59 +0000 2024,777,transum jakarta tuh penumpang mrt menit disuruh transit angkot menit,1796124640776950212,in,Indonesia ,323,37,136,stravenues,MRT.csv
34,Thu Feb 29 13:18:54 +0000 2024,214,minggu gw intens bolak jakarta bekasi motor gw jaklinko pas udh sampe jalur bekasi udah jaklinko tuh pake angkot merah minggu naek angkot merah tarifnya beda cuk wkwk,1763192119731355927,in,jakarta,22,6,18,m4retha,MRT.csv
35,Fri Jan 31 12:41:14 +0000 2020,13507,faktanya kota kapasitas fiskalnya memadai bangun mrt jakarta itupun dibantu pusat aneh rakyat jelata kemakan janji bangun transum masal kota setara jakarta setara angkot jaklingko aj sih,1223224719194783746,in,"York, England 🇬🇧",2006,1430,8016,inizali,MRT.csv
36,Wed Mar 22 03:13:32 +0000 2023,35303,guys orang bandung jakarta rencananya jakarta fair kereta gimana kayak turun stasiun angkot ojolnya gitu takut nyasar nanya nanya disana takut berniat,1638378349662982145,in,Jadetabek ,1890,841,6119,nagacentil,MRT.csv
37,Sun Nov 19 10:05:34 +0000 2023,15220,hah lu ngetik anjir wkwkw org jakarta jkt gada mikrolet angkot digeser diajak kerjasama pemerintah drivernya digaji,1726179901357900133,in,indonesia,960,435,4805,Lenny_diary,MRT.csv
38,Thu May 30 11:25:19 +0000 2024,671,dw pookieeeeee i will fight thanos prabski gibron oligarki jakarta supir angkot resekkk pki temenmu maksa kos bareng for youuuuuuuu,1796140831125999923,in,Indonesia ,49,19,104,stravenues,MRT.csv
39,Sat Jul 13 04:07:40 +0000 2019,8618,sopir angkot jakarta narik pakai selang oksigen bersyukur pondsxtzuyu tenangkankulitmu beritaindonesia beritadunia indonesiau,1149893130629423109,in,Indonesia,529,305,12476,DesnaMonica,MRT.csv
40,Fri Jul 05 08:05:48 +0000 2019,18347,jakarta angkot busuk kek gitu bayangin daerah kek,1147053953420390401,in,Jakarta,534,1068,4701,basuki_btp,MRT.csv
41,Sun Apr 09 08:40:00 +0000 2023,109,info kecelakaan angkot mobil sienta jalan matraman raya jakarta timur tepatnya pasar palmeriam kondisi mobil sienta mengalami rusak berat situasi lintas mengalami kepadatan p ferry elshintaweekend,1644983488381325312,in,Indonesia,1,8,3,literarybase,MRT.csv
42,Tue May 21 16:35:53 +0000 2019,10195,tangsel kota autopilot dibanggakan dibangun swasta spt bsd city bintaro jaya alam sutera transportasi kota usia tk angkot tua bayarnya pakai cash udahlah tangerang raya gabung jakarta pindah provinsi,1130874868390539264,in,He/Him,640,351,16128,Alkupra,MRT.csv
43,Thu Dec 21 12:04:48 +0000 2023,88,jakarta angkot jaklingko hebat gubernur penghargaan it p,1737806322719220195,in,Indonesia,4,25,4,literarybase,MRT.csv
44,Tue May 31 07:25:01 +0000 2022,27887,guys tarif angkot jakarta pemberhentian sampe pemberhentian tu beda beda tarif nomornya,1531537217688322048,in,AUTOBASE — ❌POST MANUAL❌,1462,1381,1492,worksfess,MRT.csv
45,Thu Aug 24 12:02:39 +0000 2023,7949,rt banyaknya angkot ngetem ruas jalan margonda raya kepadatan lalin mengarah jakarta elshintanews,1694681622254338361,in,indonesia,406,199,1729,Lenny_diary,MRT.csv
46,Thu Jun 17 05:25:10 +0000 2021,3025,cm adakah bantu isi kuisioner penelitian skripsiku kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm rep yaa barter jugaaa,1405396078128599040,in,Jakarta Capital Region,232,174,547,drhaltekehalte,MRT.csv
47,Sat Jun 22 03:44:37 +0000 2019,2701,ajg gua ombang ambing angkot jakarta,1142277180732239872,in,"Jakarta Selatan, DKI Jakarta",477,310,2207,gowesbikeshari1,MRT.csv
48,Fri Sep 22 11:11:44 +0000 2023,6641,november liburan bandung berangkat whoosh min jakarta lokal baraya angkot rajamandala ka siliwangi ka pangrango krl b line jam kontras v,1705178060516139447,in,RULES,347,229,722,nct_menfess,MRT.csv
49,Thu May 30 09:52:13 +0000 2024,1359,angkot gratis jakarta namanya mikrotrans jaklingko terminologi bener tije transjakarta busway,1796117403576803829,in,"Duren Sawit, Indonesia",283,50,656,BarryCommitted,MRT.csv
50,Sat Jun 01 16:34:48 +0000 2024,33,orang kabupaten jakarta maunya diajak angkot,1796943489525268520,in,,0,5,2,firabersafari,MRT.csv
51,Thu May 30 15:29:06 +0000 2024,26,sopir angkot jakarta utara dishub dki menepati janjinya mengintegrasikan angkutan reguler jaklingko,1796202181227667771,in,"Jakarta, Indonesia",1,0,11,kangcilok,MRT.csv
